"(PDH-CSV 4.0) (Mountain Standard Time)(420)","\\WS2012-JJ\Process(w3wp)\Working Set - Private","\\WS2012-JJ\Process(w3wp)\% Processor Time","\\WS2012-JJ\Process(sqlservr)\Working Set - Private","\\WS2012-JJ\Process(sqlservr)\% Processor Time","\\WS2012-JJ\SQLServer:Transactions\Transactions","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614114280668320[1592])\SoftConnectsPerSecond","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614114280668320[1592])\NumberOfPooledConnections","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614114280668320[1592])\NumberOfActiveConnections"
"11/25/2014 10:51:00.173","36143104"," ","103657472"," ","6"," ","1","0"
"11/25/2014 10:51:01.199","36143104","0","103657472","0","6","0","1","0"
"11/25/2014 10:51:02.201","36143104","0","103657472","0","6","0","1","0"
"11/25/2014 10:51:03.202","119640064","244.64758916489421","104210432","1.5582648991394537","11","25.97165609748032","5","5"
"11/25/2014 10:51:04.207","204779520","343.00912466475091","104218624","9.3124649230249119","6","54.721960290266153","5","2"
"11/25/2014 10:51:05.208","204472320","330.34899081487458","104218624","7.7912497833696843","10","65.92598039270402","5","5"
"11/25/2014 10:51:06.209","205131776","342.81536713971957","104529920","7.7912583440845351","7","62.928602995934611","8","2"
"11/25/2014 10:51:07.210","205250560","308.53410779346285","104570880","6.2330122786558153","6","79.909894606129001","8","1"
"11/25/2014 10:51:08.211","204599296","333.46245964344996","104587264","4.6747073781792059","10","60.927099459014215","8","4"
"11/25/2014 10:51:09.213","205008896","358.402645210326","104595456","10.907906593357747","10","59.93722535745043","8","5"
"11/25/2014 10:51:10.213","205283328","335.35959286766513","104824832","12.478496478796842","10","78.989794015794658","10","4"
"11/25/2014 10:51:11.214","204836864","352.16062081196395","104833024","3.1164656709023362","10","44.945772561805683","10","8"
"11/25/2014 10:51:12.215","205303808","367.75272024491915","104841216","4.6748227149777861","9","77.918523434342987","10","3"
"11/25/2014 10:51:13.216","204980224","324.1146636173234","104841216","3.1164871501665714","12","68.920529149915339","10","8"
"11/25/2014 10:51:14.217","204988416","370.86211904669631","104865792","12.465953581401555","12","37.956169896378817","10","8"
"11/25/2014 10:51:15.218","205361152","303.85773995218216","104865792","6.2329792810704037","9","45.947080334107426","10","4"
"11/25/2014 10:51:16.219","205676544","373.98544362889817","104865792","6.2330907271483023","9","43.952079390581325","10","4"
"11/25/2014 10:51:17.221","205828096","325.35045999214873","104898560","10.896905358588713","14","37.921496232772903","10","9"
"11/25/2014 10:51:18.228","206024704","331.80640814411345","104898560","4.6514917029548606","10","31.802795384038205","10","6"
"11/25/2014 10:51:19.229","205516800","311.65151670431436","104931328","17.140833418737287","12","45.949548556251372","10","9"
"11/25/2014 10:51:20.230","205787136","373.98129705951095","104931328","4.6747662132438874","11","41.952539552117301","10","7"
"11/25/2014 10:51:21.231","206069760","356.8398460216568","104931328","14.024273424431927","9","69.920572439323607","10","3"
"11/25/2014 10:51:22.232","206028800","314.76950962616968","104931328","7.7913244956972685","7","73.919246381041987","10","4"
"11/25/2014 10:51:23.232","205963264","333.79968068061743","104931328","4.6794347758965058","10","84.98935123764889","10","6"
"11/25/2014 10:51:24.233","205660160","330.34575707895993","104931328","15.582347032026412","14","64.923600782391162","10","10"
"11/25/2014 10:51:25.235","205717504","336.58636132757778","104931328","3.1165403826627571","10","59.935498359831584","10","6"
"11/25/2014 10:51:26.236","205623296","358.39917261064755","104931328","6.2330290888808264","11","60.931562434117637","10","5"
"11/25/2014 10:51:27.236","206008320","371.23504753143976","105086976","10.918677868571756","10","89.988429486241671","10","4"
"11/25/2014 10:51:28.237","206065664","344.3739283957338","105086976","7.7912653483197687","10","87.900743026470408","10","4"
"11/25/2014 10:51:29.245","205824000","355.910032710184","105099264","10.832044473788208","10","92.250491894044771","10","4"
"11/25/2014 10:51:30.246","206172160","331.90303035872427","105107456","4.6746905684327364","8","58.925440788510443","10","3"
"11/25/2014 10:51:31.247","205918208","378.65746272957858","105107456","9.349566980977249","11","51.946512236199133","10","5"
"11/25/2014 10:51:32.248","205987840","322.55497018842851","105107456","7.7911828547929609","8","56.934703658650839","10","4"
"11/25/2014 10:51:33.251","206274560","333.13991437449005","105107456","4.6701857155302342","6","54.885366235285055","10","1"
"11/25/2014 10:51:34.252","206176256","358.39734683780796","105107456","6.2329973363097038","8","65.925989591087202","10","3"
"11/25/2014 10:51:35.253","206102528","289.83536046643457","105107456","4.6747638784908796","9","72.918445222661276","10","4"
"11/25/2014 10:51:36.254","206299136","370.86215609093335","105107456","1.5582443533232495","7","64.925679668103058","10","1"
"11/25/2014 10:51:37.255","205905920","345.93456572564787","105123840","6.2330552382999604","11","84.907183229160211","10","5"
"11/25/2014 10:51:38.255","205905920","358.75329429999863","105123840","12.478375453912996","10","58.989069979378989","10","4"
"11/25/2014 10:51:39.256","205864960","347.48987917742073","105123840","9.3495034756256707","9","33.961489606552504","10","4"
"11/25/2014 10:51:40.257","206012416","338.1402405982443","105123840","14.024249610065432","7","29.966432074185558","10","4"
"11/25/2014 10:51:41.259","206057472","336.57970448179736","105123840","7.7911968630045685","10","44.94954149337255","10","5"
"11/25/2014 10:51:42.260","206368768","272.70066119996909","105156608","4.6748684777137566","6","62.930187837866491","10","1"
"11/25/2014 10:51:43.261","205975552","350.60179263245521","105156608","12.465841515820628","8","45.946522616742627","10","4"
"11/25/2014 10:51:44.262","206028800","339.70432687721444","105156608","9.3496603727673708","10","82.911206561070784","10","4"
"11/25/2014 10:51:45.262","206163968","349.39283585301035","105156608","6.2391577830894711","10","60.988495051386856","10","4"
"11/25/2014 10:51:46.263","206307328","347.49345432330307","105156608","7.7913330565763026","10","87.905710369624018","10","5"
"11/25/2014 10:51:47.266","206368768","346.79962560873719","105156608","12.441242174304474","6","86.728720237867293","10","3"
"11/25/2014 10:51:48.267","206131200","356.84027374759597","105156608","12.466035764108156","10","63.928544519869433","10","4"
"11/25/2014 10:51:49.269","206323712","322.55284375974821","105156608","9.3493577901376295","10","81.903145228303757","10","4"
"11/25/2014 10:51:50.270","205725696","358.4045426385797","105156608","15.582806201677379","11","40.956098177643355","10","8"
"11/25/2014 10:51:51.270","206368768","354.07351407711161","105156608","0","9","56.98993394810271","10","3"
"11/25/2014 10:51:52.271","206295040","369.30885487519623","105156608","12.466121683550927","8","65.928229473801267","10","4"
"11/25/2014 10:51:53.272","205729792","359.95653100260074","105156608","12.466027047709117","10","70.920654861844739","10","4"
"11/25/2014 10:51:54.273","206249984","377.098146874951","105156608","6.23302722107357","6","91.896648056969426","10","4"
"11/25/2014 10:51:55.274","205836288","299.18133197168345","105156608","3.1164722080383691","12","53.936364328245837","10","9"
"11/25/2014 10:51:56.276","206360576","372.39376722861965","105164800","9.3487975036473561","9","32.960044677782214","10","4"
"11/25/2014 10:51:57.278","206352384","350.28577547484377","105201664","18.681908025325001","10","39.918096166608983","10","4"
"11/25/2014 10:51:58.279","206209024","373.97857008652096","105201664","9.349464252163024","10","34.957954786196773","10","4"
"11/25/2014 10:51:59.280","206221312","389.55968750321512","105201664","10.907671250090022","9","38.954407755373623","10","4"
"11/25/2014 10:52:00.282","206368768","333.13752082969313","105201664","12.453739096437126","11","59.880983962932639","10","6"
"11/25/2014 10:52:01.283","206438400","322.55835320093064","105181184","9.3495174840849451","10","53.939013290365281","10","4"
"11/25/2014 10:52:02.284","206278656","361.51853994273796","105181184","9.3496174123121882","9","65.928252471333067","10","4"
"11/25/2014 10:52:03.284","206344192","322.87967589855452","105181184","12.478441580620464","9","55.992706726829425","10","4"
"11/25/2014 10:52:04.286","206352384","335.02246903584171","105181184","14.024196378244536","10","82.903508199774734","10","4"
"11/25/2014 10:52:05.287","206323712","339.70276598067619","105181184","4.6748087061560941","10","57.93702593942141","10","4"
"11/25/2014 10:52:06.287","206286848","338.47854011617903","105181184","12.478471525020424","6","86.988517514230026","10","3"
"11/25/2014 10:52:07.287","206315520","321.32160560985369","105181184","9.3588817167918563","9","81.990316812211503","10","4"
"11/25/2014 10:52:08.288","206319616","358.39813442381023","105181184","6.2330110334575703","8","86.900967644696578","10","4"
"11/25/2014 10:52:09.290","206016512","345.58553531437036","105181184","10.896841203606272","9","67.854979457836876","10","8"
"11/25/2014 10:52:10.291","206319616","317.88314992373608","105181184","14.024256614282473","6","58.932054886719548","10","2"
"11/25/2014 10:52:11.292","206229504","370.86704599518998","105181184","15.582648991394537","8","69.924552951663529","10","4"
"11/25/2014 10:52:12.294","206319616","356.83574703340486","105181184","9.3494082192158476","8","85.89881009807641","10","4"
"11/25/2014 10:52:13.295","206319616","370.86700894997603","105181184","10.90785320441106","8","54.940045577569947","10","3"
"11/25/2014 10:52:14.295","206319616","330.6768834023506","105181184","14.038169578401675","11","62.989120677667415","10","8"
"11/25/2014 10:52:15.296","206319616","341.25803582906724","105181184","10.907791099559226","10","53.939509999730021","10","6"
"11/25/2014 10:52:16.297","205848576","361.51333995850496","105181184","14.024224394942003","13","41.952545405534217","10","7"
"11/25/2014 10:52:17.298","206262272","352.15812333765768","105189376","12.465774277439211","9","28.966047557988116","10","4"
"11/25/2014 10:52:18.300","206262272","372.05875984002495","105189376","4.6701936381593088","8","34.927382303909781","10","4"
"11/25/2014 10:52:19.301","206262272","383.33301202662653","105189376","10.907849935717016","10","37.955815087819559","10","6"
"11/25/2014 10:52:20.303","206295040","364.62976142494767","105189376","7.7912342184817875","13","33.963107865899275","10","7"
"11/25/2014 10:52:21.308","206319616","316.62324035901645","105189376","4.6562241229267123","6","52.731806999957335","10","2"
"11/25/2014 10:52:22.309","206319616","349.04826921853305","105189376","9.3495072112107067","8","89.899346395835806","10","4"
"11/25/2014 10:52:23.310","206319616","377.09603751038696","105189376","6.2329923555435869","9","94.892900545124505","10","3"
"11/25/2014 10:52:24.311","206319616","372.42412047029984","105209856","7.7912995914288654","7","69.921177291899639","10","4"
"11/25/2014 10:52:25.312","206319616","350.60305336344038","105209856","4.6747073781792059","7","84.900448686006939","10","4"
"11/25/2014 10:52:26.313","206319616","335.02799073994163","105209856","12.466157794974572","6","59.935155481104587","10","0"
"11/25/2014 10:52:27.314","206319616","331.90422385072355","105218048","6.2329431709056067","8","84.899595838553907","10","4"
"11/25/2014 10:52:28.318","206319616","360.79843288157394","105218048","4.6654969769169039","6","66.793710884412704","10","1"
"11/25/2014 10:52:29.319","206340096","344.37337801887884","105226240","12.466004634167561","10","66.925802009675692","10","4"
"11/25/2014 10:52:30.320","206340096","350.60676556843879","105226240","4.6747568742458512","10","93.894519181834582","10","4"
"11/25/2014 10:52:31.320","206344192","333.80078208309988","105226240","3.1196334774121484","7","84.988917983299913","10","4"
"11/25/2014 10:52:32.321","206368768","345.92689474468574","105226240","14.024063300460234","10","88.894430653976954","10","4"
"11/25/2014 10:52:33.324","206368768","359.24409091819894","105226240","7.7758461237705401","7","66.794985171764594","10","4"
"11/25/2014 10:52:34.324","206368768","341.59470833554138","105226240","15.597931887467642","11","62.989437369894418","10","6"
"11/25/2014 10:52:35.325","206888960","353.72726276566959","105226240","7.7913494001248811","9","71.922026011003581","10","4"
"11/25/2014 10:52:36.327","206888960","358.39902941210551","105226240","9.3495398977070998","10","90.897498773224498","10","4"
"11/25/2014 10:52:37.328","206368768","336.58259580670881","105226240","12.466022066915141","6","84.903635170450784","10","1"
"11/25/2014 10:52:38.329","206368768","350.60631029378521","105226240","10.907751875806651","9","65.925883809835682","10","5"
"11/25/2014 10:52:39.330","206360576","355.28212574177707","105226240","6.2330197498557371","6","88.899323619866749","10","1"
"11/25/2014 10:52:40.331","206368768","328.79143054120783","105226240","10.907772577196468","7","84.904956032450485","10","3"
"11/25/2014 10:52:41.332","206368768","320.99971552111975","105226240","9.3495062773141679","6","79.906354813686249","10","1"
"11/25/2014 10:52:42.333","206114816","299.17855277498012","105226240","4.6746648871090644","8","50.941054561963696","10","4"
"11/25/2014 10:52:43.334","206409728","366.19792101602991","105226240","10.908023179200891","8","64.932139103604896","10","4"
"11/25/2014 10:52:44.335","206409728","354.07673573178488","105226240","6.2392376340402622","9","91.987407944335743","10","4"
"11/25/2014 10:52:45.336","206409728","347.48967091876307","105226240","14.024246808380573","9","93.894951507231056","10","4"
"11/25/2014 10:52:46.337","206409728","342.8166683747458","105226240","6.233030334086286","8","90.897530479469523","10","4"
"11/25/2014 10:52:47.338","206409728","356.84070147456055","105226240","12.466050706534865","8","93.893006074297972","10","2"
"11/25/2014 10:52:48.339","206864384","322.5569999874142","105226240","4.6747391302523802","7","83.903241171836825","10","4"
"11/25/2014 10:52:49.340","206864384","350.6069756956008","105226240","4.6747596759413437","10","88.901872640572222","10","4"
"11/25/2014 10:52:50.341","206864384","321.00183174441639","105226240","4.6747839574429575","10","87.90257658530399","10","7"
"11/25/2014 10:52:51.342","206864384","301.03936303406698","105226240","12.478315566178942","10","74.986414840426932","10","4"
"11/25/2014 10:52:52.344","206864384","347.14915512911386","105226240","9.3403360124425259","10","67.859401334527846","10","4"
"11/25/2014 10:52:53.345","206864384","313.20408037694523","105226240","12.465834044853541","10","80.904602930590542","10","4"
"11/25/2014 10:52:54.347","206368768","333.13715515226676","105226240","1.5567156782816205","7","59.874619489616897","10","1"
"11/25/2014 10:52:55.348","206368768","306.97603870198674","105226240","3.1165080071267686","10","81.904247941687004","10","4"
"11/25/2014 10:52:56.349","206368768","311.64510402686847","105226240","0","10","76.910875178203042","10","4"
"11/25/2014 10:52:57.350","206360576","352.17061106343635","105226240","17.141047441140707","10","70.925088236814645","10","4"
"11/25/2014 10:52:58.351","206368768","344.37668030639702","105226240","3.1165310434968054","7","86.90407168697331","10","5"
"11/25/2014 10:52:59.357","206368768","352.3134574779624","105226240","15.520416628985128","10","93.519333130069043","10","4"
"11/25/2014 10:53:00.358","206368768","369.30748996577245","105226240","14.024335061991358","10","92.895939429975229","10","4"
"11/25/2014 10:53:01.359","206368768","331.90206894085583","105226240","3.1164513515573318","8","80.901933488918729","10","4"
"11/25/2014 10:53:02.360","206548992","370.8686389463914","105226240","7.7913579610586421","8","71.92433923881282","10","3"
"11/25/2014 10:53:03.361","206397440","308.53216622992852","105226240","1.5582432637875177","6","75.908860677550663","10","1"
"11/25/2014 10:53:04.362","206397440","350.60736092938527","105226240","7.791274687319671","8","64.927745098162333","10","3"
"11/25/2014 10:53:05.363","206397440","370.86674963368552","105226240","4.674790961769145","6","50.945273125080369","10","2"
"11/25/2014 10:53:06.364","206397440","308.53333732881845","105226240","7.7912458921418795","8","52.938735590087028","10","4"
"11/25/2014 10:53:07.366","206397440","341.25950159491146","105226240","7.7913128218016308","6","69.92309923163414","10","2"
"11/25/2014 10:53:08.367","206397440","322.55442246926953","105226240","6.2329356998892669","11","79.906081677381579","10","7"
"11/25/2014 10:53:09.368","206397440","370.86771281030678","105226240","12.466141607069137","9","71.917349831369961","10","4"
"11/25/2014 10:53:10.370","206397440","359.59622619970418","105226240","7.7834680995606957","10","89.81587913517113","10","4"
"11/25/2014 10:53:11.371","206397440","333.46579050883173","105226240","6.2330054300716213","10","87.899902926404408","10","4"
"11/25/2014 10:53:12.372","206503936","310.09462200443062","105226240","7.7913221609153425","6","77.911141713250061","10","3"
"11/25/2014 10:53:13.373","206503936","327.23321000236433","105226240","7.7912669048181993","10","83.907303461323224","10","6"
"11/25/2014 10:53:14.374","206503936","353.72319948633952","105226240","10.907763860812231","9","87.900559061579102","10","4"
"11/25/2014 10:53:15.376","206503936","328.79215306936635","105226240","12.4660531969428","7","85.902435546497031","10","3"
"11/25/2014 10:53:16.377","206503936","389.56404566660228","105226240","6.2330247306656359","9","99.890002383851424","10","4"
"11/25/2014 10:53:17.378","206503936","330.34984875543751","105226240","6.2330160142535371","6","56.934743377052058","10","2"
"11/25/2014 10:53:18.379","206503936","300.74281240473243","105226240","15.582529140141578","8","77.912408138896723","10","4"
"11/25/2014 10:53:19.380","206503936","317.88356270633608","105226240","7.7912637918219616","7","82.907666641133204","10","4"
"11/25/2014 10:53:20.381","206503936","335.02036079683592","105226240","7.791171181321765","10","51.939011061951689","10","4"
"11/25/2014 10:53:21.383","206503936","387.61763966279761","105226240","7.7834867402168193","9","31.931928621004978","10","4"
"11/25/2014 10:53:22.384","206503936","372.4227440520022","105226240","12.466033273707186","12","39.955086671631456","10","7"
"11/25/2014 10:53:23.386","206503936","367.74934071544249","105226240","14.024339264571958","7","28.96742773267998","10","6"
"11/25/2014 10:53:24.388","206503936","381.390241342038","105226240","1.5566948626205632","8","30.934010578222846","10","4"
"11/25/2014 10:53:25.389","206503936","369.3073055193268","105226240","3.1165173461546569","7","52.938052387401825","10","2"
"11/25/2014 10:53:26.390","206503936","328.79386087581912","105226240","15.582647434872943","8","76.915956487539077","10","2"
"11/25/2014 10:53:27.391","206503936","322.55145837432792","105316352","15.582196056730815","11","33.960821497599738","10","7"
"11/25/2014 10:53:28.393","206503936","348.70079749428788","105316352","10.896899921696496","9","20.95596784698359","10","4"
"11/25/2014 10:53:29.395","206503936","342.4766290137714","105316352","4.6701358501877923","10","24.947259111611359","10","4"
"11/25/2014 10:53:30.397","206503936","328.63310928398556","105320448","4.6725086628054822","12","41.933752649782441","10","6"
"11/25/2014 10:53:31.406","206503936","332.5313074632773","105299968","9.279943464091458","11","57.504092674123712","10","5"
"11/25/2014 10:53:32.407","206503936","333.46622352621893","105304064","12.466027047709117","6","85.901932160156534","10","3"
"11/25/2014 10:53:33.408","206503936","331.90700869876866","105304064","9.3494932027822149","9","63.926163039970518","10","4"
"11/25/2014 10:53:34.409","206503936","342.81670261790617","105308160","1.5582577391723007","10","85.906666622016758","10","4"
"11/25/2014 10:53:35.410","206503936","344.37341241738079","105308160","7.7912536746013759","10","85.902914967544419","10","5"
"11/25/2014 10:53:36.411","206503936","330.34862784136254","105308160","4.6747447336041876","10","86.90101008127948","10","4"
"11/25/2014 10:53:37.412","206467072","352.16290726316356","105308160","7.7912147624593713","10","52.93836998213235","10","4"
"11/25/2014 10:53:38.414","206483456","317.88248312333917","105308160","9.3494847977452711","9","54.936588519039837","10","7"
"11/25/2014 10:53:39.415","206581760","345.9311448407575","105308160","6.2329936007343694","9","56.936185192533571","10","4"
"11/25/2014 10:53:40.417","206581760","381.39697772274729","105308160","9.3403341483121789","10","55.883780527081313","10","4"
"11/25/2014 10:53:41.418","206581760","367.74867951041875","105308160","7.7912855828478538","9","93.893516988272566","10","4"
"11/25/2014 10:53:42.419","206581760","356.83877671129488","105308160","10.907735532659668","8","90.898481677105707","10","3"
"11/25/2014 10:53:43.420","206581760","349.04980330614291","105308160","4.6747741514215573","9","84.905850451131869","10","4"
"11/25/2014 10:53:44.423","206581760","343.67996180029093","105308160","15.551129493225831","9","58.812584992265634","10","3"
"11/25/2014 10:53:45.425","206286848","364.27506742548172","105308160","4.6701931721215599","10","71.850364639696437","10","4"
"11/25/2014 10:53:46.427","206376960","355.28184183606652","105308160","17.140790614897949","6","87.901018975251191","10","1"
"11/25/2014 10:53:47.428","206376960","338.14149031020878","105308160","10.907790010006735","9","86.901185890421687","10","3"
"11/25/2014 10:53:48.429","206360576","364.63059912746525","105308160","4.674751270864939","8","86.902083134364375","10","3"
"11/25/2014 10:53:49.430","206376960","352.16624905293997","105308160","6.2330309566892028","9","89.897947836656812","10","4"
"11/25/2014 10:53:50.433","206372864","342.13235213487422","105308160","13.996323496426674","11","62.805466920206044","10","5"
"11/25/2014 10:53:51.434","206376960","328.79182464708248","105308160","9.3495305586848083","10","84.904322250487724","10","4"
"11/25/2014 10:53:52.435","206376960","370.85863692145352","105308160","7.7911478344843186","9","54.935090084490533","10","5"
"11/25/2014 10:53:53.436","206376960","310.06807890365008","105308160","4.6743931493012578","7","49.939607945173854","10","4"
"11/25/2014 10:53:54.438","206376960","386.4832428101771","105308160","7.7920008631084086","10","55.944435269429043","10","4"
"11/25/2014 10:53:55.439","206282752","311.64360984867403","105308160","3.1164360984867403","6","46.942134497967686","10","2"
"11/25/2014 10:53:56.440","206647296","369.30911310243835","105308160","12.466130400082308","11","40.955246701055259","10","6"
"11/25/2014 10:53:57.441","206905344","367.75297738557435","105308160","7.7913766395248816","10","72.918989538712864","10","4"
"11/25/2014 10:53:58.443","206905344","348.69693517076598","105308160","1.5566827462980624","9","75.840381257311392","10","4"
"11/25/2014 10:53:59.444","206905344","364.63391355342878","105308160","7.7913229391758296","6","75.916592477796186","10","3"
"11/25/2014 10:54:00.445","206905344","306.97288044036321","105308160","12.465903774227947","7","67.920027284195029","10","4"
"11/25/2014 10:54:01.446","206905344","388.00520813043698","105308160","3.1165076958268032","11","41.953288802760298","10","6"
"11/25/2014 10:54:02.453","206905344","334.91479238268539","105308160","10.853720123512952","6","64.607145842166915","10","1"
