"(PDH-CSV 4.0) (Mountain Standard Time)(420)","\\WS2012-JJ\Process(w3wp)\Working Set - Private","\\WS2012-JJ\Process(w3wp)\% Processor Time","\\WS2012-JJ\Process(sqlservr)\Working Set - Private","\\WS2012-JJ\Process(sqlservr)\% Processor Time","\\WS2012-JJ\SQLServer:Transactions\Transactions","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130615092508349890[1616])\SoftConnectsPerSecond","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130615092508349890[1616])\NumberOfPooledConnections","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130615092508349890[1616])\NumberOfActiveConnections"
"11/26/2014 14:01:25.839","22319104"," ","103960576"," ","6"," ","1","0"
"11/26/2014 14:01:26.866","22319104","0","103960576","0","6","0","1","0"
"11/26/2014 14:01:27.876","53522432","168.33721438345356","104525824","16.988159249706321","6","92.062782054850601","5","0"
"11/26/2014 14:01:28.878","88514560","214.82363380109661","104534016","28.020473974056081","7","109.76817724656634","5","2"
"11/26/2014 14:01:29.879","119291904","199.45595460807925","104591360","29.606743262136764","6","107.87865122825093","7","1"
"11/26/2014 14:01:30.881","119328768","203.92816657419641","104591360","20.237146301256132","6","116.74145655471924","7","2"
"11/26/2014 14:01:31.884","121987072","185.24818597345731","104591360","21.79390423217145","8","117.75880227833309","7","3"
"11/26/2014 14:01:32.886","138207232","196.14006881622404","104591360","28.020009830889148","6","115.73068987427723","7","0"
"11/26/2014 14:01:33.888","146501632","221.05356013996379","104591360","23.350728183798989","7","118.76815698728507","7","1"
"11/26/2014 14:01:34.890","146575360","199.25566988911686","104591360","26.463643657148335","6","118.74825818442498","7","2"
"11/26/2014 14:01:35.892","146501632","186.80699986887669","104591360","18.680699986887671","6","116.75386429046095","7","0"
"11/26/2014 14:01:36.893","146501632","193.22143129975339","104644608","20.257085539490276","7","119.86950813418412","8","2"
"11/26/2014 14:01:37.895","146526208","166.56807892713761","104660992","26.46408730618074","10","113.75923991407315","8","4"
"11/26/2014 14:01:38.896","146518016","199.45549637809998","104669184","32.723167374532032","9","121.86051495514096","8","3"
"11/26/2014 14:01:39.899","146575360","182.13217210681427","104669184","35.803760328689982","7","111.75894621133102","8","2"
"11/26/2014 14:01:40.901","146583552","193.03305230759037","104669184","28.020926947876024","6","113.76272054922609","8","3"
"11/26/2014 14:01:41.902","146636800","185.4302445537956","104669184","32.722984333022751","6","112.86572631563087","8","1"
"11/26/2014 14:01:42.904","146624512","197.69882714615409","104669184","23.35025517474261","7","118.75251219332004","8","3"
"11/26/2014 14:01:43.905","146640896","185.43417129117054","104677376","21.81578485778477","6","114.86857428918999","8","1"
"11/26/2014 14:01:44.906","146632704","190.1090582909473","104677376","38.956774239948217","6","118.86607602792517","8","1"
"11/26/2014 14:01:45.907","146591744","196.33896502380006","104677376","23.373686312357151","7","113.86812045654331","8","3"
"11/26/2014 14:01:46.908","146644992","182.31695677671439","104677376","31.165291756703319","6","122.86051156808682","8","0"
"11/26/2014 14:01:47.910","146518016","188.54664391921995","104677376","26.490024352287094","9","123.86133898284864","8","3"
"11/26/2014 14:01:48.911","146653184","193.22438427352981","104677376","29.606962106427957","6","116.86997378979233","8","1"
"11/26/2014 14:01:49.912","146653184","199.45573545434823","104677376","15.582479332370955","7","117.87129650210335","8","2"
"11/26/2014 14:01:50.913","146653184","185.43163371074348","104677376","23.373735341690356","6","115.85808816830799","8","1"
"11/26/2014 14:01:51.915","146563072","191.47295222397281","104677376","23.350360027313759","6","120.75442074497785","8","0"
"11/26/2014 14:01:52.917","146579456","191.47658253812219","104677376","15.567201832367658","7","110.76259599275735","8","3"
"11/26/2014 14:01:53.918","146685952","213.48030803616558","104677376","31.16500847243293","6","122.86192580006335","8","1"
"11/26/2014 14:01:54.922","146395136","192.83675462527614","104677376","37.323242830698611","8","124.58179744127972","8","4"
"11/26/2014 14:01:55.925","146685952","197.5041879152775","104677376","23.327266289206005","7","117.65846767999035","8","1"
"11/26/2014 14:01:56.927","146735104","211.71009992201624","104677376","23.350378667869435","10","114.75746389450953","8","4"
"11/26/2014 14:01:57.929","146710528","203.92810552543233","104677376","29.577358816665754","7","115.75047428240178","8","1"
"11/26/2014 14:01:58.931","146817024","183.69113025401862","104677376","40.474316835631221","6","115.75749279908472","8","0"
"11/26/2014 14:01:59.932","146862080","207.24606426784314","104677376","43.630750372177502","6","120.86019964642544","8","1"
"11/26/2014 14:02:00.934","146849792","210.15491790788826","104685568","34.247468103507714","7","119.74301321445415","8","1"
"11/26/2014 14:02:01.935","146853888","196.34045552371802","104685568","20.257348585780434","8","121.87046212834792","8","3"
"11/26/2014 14:02:02.937","146862080","180.74426687974429","104685568","15.581402317219336","6","104.8642816333537","8","0"
"11/26/2014 14:02:03.940","146964480","174.18878166435556","104685568","27.994625624628572","9","124.61553136654818","8","4"
"11/26/2014 14:02:04.941","146964480","174.51937560180431","104685568","14.023878396573561","8","108.88298154374402","8","3"
"11/26/2014 14:02:05.943","146853888","191.48000280212841","104685568","24.907967844179307","7","116.75900715464944","8","2"
"11/26/2014 14:02:06.945","146898944","182.13338979977729","104685568","23.350434589715039","7","114.75564040121073","8","1"
"11/26/2014 14:02:07.947","146952192","166.56796257613485","104685568","21.79393902865316","10","108.77166442121076","8","4"
"11/26/2014 14:02:08.948","146968576","202.57180640052886","104693760","35.839627286247413","7","121.85755662205788","8","1"
