"(PDH-CSV 4.0) (Mountain Standard Time)(420)","\\WS2012-JJ\Process(w3wp)\Working Set - Private","\\WS2012-JJ\Process(w3wp)\% Processor Time","\\WS2012-JJ\Process(sqlservr)\Working Set - Private","\\WS2012-JJ\Process(sqlservr)\% Processor Time","\\WS2012-JJ\SQLServer:Transactions\Transactions","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614424096081963[1588])\SoftConnectsPerSecond","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614424096081963[1588])\NumberOfPooledConnections","\\WS2012-JJ\.NET Data Provider for SqlServer(_lm_w3svc_2_root-1-130614424096081963[1588])\NumberOfActiveConnections"
"11/25/2014 19:27:31.016","40423424"," ","103813120"," ","6"," ","1","0"
"11/25/2014 19:27:32.045","40407040","0","103813120","0","6","0","1","0"
"11/25/2014 19:27:33.054","69558272","80.38590536522932","104431616","1.545882795485179","6","18.827969123133393","5","0"
"11/25/2014 19:27:34.055","181800960","291.3987670470982","104439808","17.141103943946952","8","75.917402819274614","5","5"
"11/25/2014 19:27:35.056","327311360","257.11126853331848","104439808","10.907750786261996","9","100.88562259228893","5","4"
"11/25/2014 19:27:36.058","376553472","308.53669658285412","104796160","12.466129154862793","6","75.916703700112109","8","1"
"11/25/2014 19:27:37.059","419598336","269.5765693235258","104820736","15.582460654539062","13","108.87641108650757","8","6"
"11/25/2014 19:27:38.060","464343040","308.53580282922559","104902656","7.7913081522531717","7","65.924945590984422","9","2"
"11/25/2014 19:27:39.061","570703872","275.80605480906007","104902656","9.3493577901376295","9","97.888466799037346","9","3"
"11/25/2014 19:27:40.062","622817280","264.90254555530441","104976384","12.466002143779029","9","80.906657335462711","9","3"
"11/25/2014 19:27:41.063","622817280","246.20410797031744","104976384","10.907776935393811","7","104.88079280871109","9","2"
"11/25/2014 19:27:42.064","622862336","324.12113869994374","105050112","14.024472347593719","10","61.932959430722562","10","4"
"11/25/2014 19:27:43.065","623001600","282.04400281762514","105058304","14.024287432920584","13","80.908982776750591","10","9"
"11/25/2014 19:27:44.067","623775744","327.23075853521425","105058304","18.698900487726526","9","81.907996246476017","10","3"
"11/25/2014 19:27:45.068","623718400","278.93164590292054","105058304","12.466218811303712","8","101.88793748650056","10","2"
"11/25/2014 19:27:46.069","623411200","311.64619354083442","105058304","12.465847741633377","7","67.911850406978132","10","4"
"11/25/2014 19:27:47.088","622755840","275.53438167213562","105058304","16.838212213297176","10","79.487611482674325","10","4"
"11/25/2014 19:27:48.089","622977024","308.53247441298498","105058304","7.7912241013380044","10","101.88316102297937","10","4"
"11/25/2014 19:27:49.091","623009792","317.56708292195765","105058304","14.010312481851074","9","85.822794161925387","10","4"
"11/25/2014 19:27:50.109","622948352","286.52741450248442","105058304","24.515714609838245","6","105.04991712135525","10","2"
"11/25/2014 19:27:51.110","623157248","297.62437419722289","105058304","20.257156358973287","8","83.939423441916134","10","3"
"11/25/2014 19:27:52.112","623128576","313.21077543642559","105058304","17.140888207963588","10","82.909997632855053","10","4"
"11/25/2014 19:27:53.114","622788608","281.76295102389383","105058304","12.453611094978733","10","113.75920820083678","10","4"
"11/25/2014 19:27:54.115","623198208","320.99295020655745","105074688","15.582182048862014","6","79.904114036325012","10","1"
"11/25/2014 19:27:55.116","622845952","310.10010463464033","105074688","12.466335864709158","9","90.901925179026563","10","3"
"11/25/2014 19:27:56.117","623312896","296.06539207536713","105074688","9.3494334339589624","10","95.889217802758935","10","4"
